596,0,253,0,253,253,253,92,0,0,48,198,254,191,242,0,254,73,0,159,60,252,91,99,253,153,233,104,0,128,0,0,136,185,0,254,0,184,253,0,0,0,0,254,0,0,0,0,0,249,0,241,116,0,0,253,0,0,0,8,0,239,0,63,253,253,0,0,253,253,195,0,0,216,0,240,149,21,215,0,0,0,0,0,0,85,0,56,0,0,18,255,223,0,0,226,232,0,253,0,254,0,77,253,0,162,0,224,0,251,0,254,191,252,253,0,0,222,0,75,234,253,253,179,0,0,253,0,253,0,0,104,0,0,0,196,0,0,0,0,0,186,5,242,191,178,252,29,0,0,0,34,195,254,0,107,35,0,0,245,231,47,124,95,0,16,19,236,28,0,155,0,30,253,0,0,183,244,0,0,0,0,213,0,19,85,0,48,0,0,18,251,64,25,61,138,220,79,253,254,0,253,0,0,220,40,253,0,0,100,253,253,0,0,240,0,117,0,202,171,0,232,0,253,0,0,0,103,0,0,253,0,254,0,0,22,71,117,41,252,0,251,254,253,0,0
597,0,253,0,253,233,253,113,0,35,0,5,254,0,216,0,75,0,0,32,133,253,0,0,32,0,12,0,0,255,0,0,0,167,9,254,0,9,128,0,0,0,0,229,0,0,0,0,73,254,0,0,0,0,0,173,0,0,0,0,0,31,0,0,143,252,0,0,131,169,219,0,0,254,0,252,0,0,17,0,0,0,0,56,0,0,0,0,0,0,0,255,222,0,0,0,154,58,253,0,222,0,0,253,0,0,0,172,0,251,0,254,191,74,191,0,0,254,0,253,254,180,219,253,0,0,253,0,254,0,0,0,0,6,194,145,0,0,57,0,0,90,0,51,0,240,252,0,0,0,0,218,254,234,0,0,0,0,7,254,49,0,252,0,0,0,0,253,204,0,254,0,74,253,0,0,253,254,0,0,0,0,254,0,0,0,0,0,0,182,0,204,239,0,0,0,253,0,54,130,0,176,0,0,22,0,180,0,0,0,27,220,0,0,71,33,218,0,93,20,0,151,0,210,0,0,0,0,0,0,66,0,252,0,0,253,0,0,0,253,0,251,228,253,0,0
598,156,108,0,68,74,210,240,169,12,0,0,198,0,44,0,0,0,0,0,202,252,0,0,0,0,0,0,0,255,0,0,0,17,37,254,0,0,0,0,0,0,0,0,0,0,0,0,251,254,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,210,0,0,0,0,12,0,0,176,0,225,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,255,0,0,0,0,32,178,242,0,181,0,0,253,0,0,0,0,0,51,0,135,255,0,0,73,0,115,0,253,250,0,115,243,0,0,250,0,253,59,29,0,0,199,254,75,0,0,252,0,0,20,0,0,0,252,63,0,0,0,0,253,135,45,0,0,0,0,204,219,0,0,250,0,0,0,0,253,251,0,62,0,174,253,0,0,252,42,0,0,0,0,165,0,0,0,0,0,0,253,0,161,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16,0,0,163,40,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,249,0,0,252,0,0,0,122,0,77,11,221,0,0
599,253,0,0,4,0,0,252,184,0,0,0,17,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,128,0,0,0,0,37,154,0,0,0,0,0,0,0,0,0,0,0,0,251,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,19,0,59,0,0,0,0,0,225,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,182,0,0,253,0,0,0,0,0,0,0,15,255,0,0,251,0,0,0,113,78,0,3,16,134,0,59,0,253,208,183,0,0,204,36,0,0,0,252,0,0,0,0,0,0,206,0,0,0,0,0,206,0,0,0,0,0,0,254,0,0,0,152,0,0,0,0,8,237,0,0,0,205,253,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,183,0,0,0,13,0,0,0,0,0,0
600,253,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,237,252,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,251,4,0,0,0,0,0,0,0,0,27,0,79,0,0,0,0,182,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,252,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,161,0,0,109,0,0,0,0,0,0,0,0,191,0,0,251,0,0,0,0,0,0,0,0,253,0,0,0,236,224,149,0,0,15,0,0,0,0,25,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,19,0,0,0,0,0,53,0,0,0,108,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0
601,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,61,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,86,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,252,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,208,0,0,0,45,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
602,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,20,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,239,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,13,0,0,0,0,0,0
615,59,0,0,115,0,206,0,0,0,8,65,0,195,0,0,0,0,0,0,68,0,0,0,253,44,0,121,0,0,0,0,0,0,0,0,0,0,0,29,0,0,176,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,253,0,59,0,0,0,0,162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,253,0,47,0,0,0,0,153,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,109,170,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,111,253,0,32,197,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,110,0,198,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,143,0,0,0,0,0,0
616,253,0,0,235,0,253,0,0,0,173,186,0,253,0,0,0,0,0,0,200,0,0,0,94,77,0,9,9,0,25,0,0,119,0,0,0,0,0,255,0,0,9,0,0,0,0,0,251,0,0,0,0,40,0,41,0,0,252,0,254,0,0,0,0,252,0,0,0,0,0,0,0,126,0,21,0,150,0,0,0,252,0,67,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,251,0,248,0,0,97,118,253,0,209,0,0,0,123,67,224,0,0,0,36,0,0,0,0,0,0,254,130,253,0,252,0,0,0,0,0,22,79,0,0,0,0,0,0,0,254,215,252,0,104,252,0,0,241,0,0,0,90,32,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,188,0,78,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,252,0,0,45,168,0,0,0,0,0,0
617,253,0,87,253,0,253,0,0,0,253,210,11,235,183,0,8,0,0,48,253,82,92,0,48,77,0,0,224,0,205,0,0,248,0,0,0,0,0,226,0,0,0,0,0,0,0,0,251,223,0,0,0,253,0,163,0,0,168,0,108,8,0,0,0,252,0,0,10,0,0,0,0,254,0,0,0,254,0,0,4,202,0,252,0,0,0,0,0,0,0,255,0,0,0,0,0,36,0,0,24,0,0,71,0,0,254,0,0,115,0,0,191,0,0,251,0,244,0,0,252,253,253,0,253,0,0,0,247,253,175,0,0,54,253,0,0,0,0,0,0,136,24,253,0,252,0,2,0,0,0,215,253,0,0,0,0,0,0,70,231,252,100,0,240,252,0,76,251,0,50,0,174,211,0,0,0,0,0,0,0,0,144,0,0,190,0,0,0,0,0,0,253,0,0,0,112,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,237,0,0,0,0,0,66,0,0,0,0,0,153,0,0,138,156,0,0,42,0,10,0
618,253,1,253,243,0,238,0,187,0,253,82,223,137,254,0,163,0,0,175,238,243,232,0,39,77,0,0,254,255,235,0,0,254,33,5,0,132,0,0,4,0,0,19,0,0,0,0,251,254,0,0,0,249,0,223,0,0,13,35,0,94,0,0,0,191,0,0,82,0,0,0,0,182,0,0,0,230,10,0,103,10,0,252,0,0,114,0,0,0,0,255,198,0,0,28,0,241,0,0,186,0,38,148,0,0,254,0,110,251,0,0,255,0,0,142,0,36,0,12,254,253,249,0,253,0,0,0,253,253,60,0,0,253,250,154,0,0,0,0,0,0,0,193,0,252,0,117,0,0,0,252,253,0,0,0,44,0,0,254,13,190,0,0,253,190,0,253,251,0,166,0,254,253,0,0,0,0,0,0,0,0,253,0,0,190,0,0,4,170,0,0,253,0,0,0,177,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,140,0,0,123,21,0,0,0,0,60,171,0,0,0,0,78,0,0,111,0,0,6,0,0,48,56,0,109,238,0,31,0
619,246,252,253,148,0,70,0,124,0,253,0,254,8,142,0,194,0,0,96,206,254,253,0,0,77,0,0,249,255,92,0,0,254,155,101,0,254,0,0,206,0,0,247,0,0,0,107,227,254,0,0,0,212,0,253,0,0,0,178,0,184,23,25,0,147,0,0,158,0,0,0,0,22,0,0,15,167,44,0,74,0,0,252,0,201,229,0,0,48,0,128,243,0,0,211,0,254,209,32,128,0,21,148,0,65,254,0,253,251,0,91,191,0,0,0,0,0,0,67,169,204,240,0,178,0,0,0,254,198,0,0,0,253,201,252,0,19,0,54,0,0,0,130,0,0,0,241,0,0,0,252,0,0,0,0,254,0,62,252,0,74,0,0,251,12,0,253,160,0,107,0,250,253,0,0,0,0,0,89,32,0,244,0,0,140,0,0,153,253,0,11,103,0,0,0,4,0,0,0,0,0,214,0,49,0,0,0,0,0,0,0,113,0,0,0,0,247,185,0,0,0,0,0,252,0,191,0,0,78,130,0,254,0,0,0,0,0,26,56,9,251,253,0,105,0
620,90,252,239,58,0,0,0,0,0,189,0,230,15,0,0,218,82,128,32,138,253,252,0,0,77,0,0,98,255,0,225,0,255,253,183,0,60,0,0,254,0,0,254,0,0,0,253,251,92,0,0,0,121,0,252,0,0,0,252,0,193,169,112,0,155,0,51,253,0,0,0,0,0,0,0,28,108,44,0,8,0,0,54,0,254,252,0,0,204,0,0,252,0,0,253,244,46,253,239,108,29,0,148,0,156,190,0,253,253,57,254,0,0,0,0,0,0,1,57,6,16,253,0,0,233,0,0,253,0,0,0,0,60,91,252,0,237,253,246,0,0,0,49,0,0,0,254,0,0,26,126,0,90,195,0,254,0,253,63,0,0,0,0,251,0,0,168,7,21,0,20,213,253,0,0,0,0,2,254,150,29,40,0,0,108,0,0,253,253,0,216,0,0,0,0,0,0,0,0,63,0,254,27,121,0,0,0,114,1,0,0,249,0,0,0,6,253,237,0,17,0,0,0,252,0,255,0,0,48,252,0,254,0,0,0,0,0,0,56,122,253,98,0,36,0
621,0,252,63,214,0,0,0,0,0,168,0,66,116,0,0,178,253,255,32,98,254,253,0,0,77,0,0,11,0,0,252,0,254,253,219,41,42,0,0,182,0,0,254,0,0,0,254,246,148,0,0,0,83,0,253,37,0,0,252,0,138,253,244,0,198,0,252,253,0,81,131,0,0,0,0,0,108,112,0,135,0,0,0,125,254,213,149,101,254,96,0,252,0,56,253,231,1,252,253,109,211,0,204,0,208,25,0,253,188,249,253,0,0,0,0,0,0,147,16,0,0,253,0,0,252,0,123,253,4,0,0,0,0,3,177,0,179,252,253,0,0,0,0,0,0,0,192,11,0,217,0,0,254,253,0,254,4,254,0,0,29,0,0,251,29,0,0,0,238,0,28,115,253,0,0,0,0,137,254,252,200,0,0,0,18,0,0,252,123,0,251,0,74,21,0,0,0,0,0,236,0,210,253,102,0,0,0,255,16,0,0,254,21,0,0,184,183,237,254,182,0,165,0,191,0,255,0,0,0,252,0,254,0,0,0,0,0,0,50,252,251,73,0,0,0
622,0,108,0,253,0,0,0,0,98,253,0,252,241,49,16,60,253,255,0,98,253,252,0,60,77,0,0,0,0,20,252,0,254,151,254,253,231,0,0,0,0,0,251,0,0,144,247,138,254,0,1,0,5,0,212,251,25,0,252,0,22,253,253,0,246,0,252,253,0,254,253,0,0,0,0,0,108,184,0,245,0,0,0,246,254,127,254,252,218,224,0,252,0,249,253,2,69,252,253,108,253,0,248,0,222,0,0,145,20,253,253,0,0,117,0,79,0,253,8,0,0,253,0,0,227,0,254,253,165,0,0,0,0,0,168,0,11,68,243,26,24,0,0,0,51,0,27,194,0,253,116,0,254,253,0,254,148,253,0,0,252,0,0,251,252,0,0,0,254,0,91,96,253,0,0,0,0,253,254,252,252,0,0,0,0,0,0,102,0,0,251,0,202,192,0,0,0,0,0,251,0,132,252,93,8,0,86,255,16,0,0,254,142,0,0,254,158,247,253,253,0,254,104,252,0,128,0,0,0,252,0,254,0,113,0,0,0,0,38,252,215,248,0,0,0
623,0,0,0,253,0,0,0,0,253,253,0,254,253,234,181,0,253,128,32,98,254,151,0,201,77,0,0,95,0,253,252,119,254,49,254,252,253,0,0,0,0,0,192,0,222,253,84,11,254,21,192,0,5,0,213,251,218,0,252,0,0,246,237,0,253,89,252,254,0,254,253,0,0,63,0,0,129,253,196,254,0,0,0,251,245,0,114,252,254,0,0,207,255,177,253,0,239,252,232,108,147,0,248,0,208,0,0,73,0,137,253,0,0,224,0,242,0,251,0,0,41,253,0,0,50,0,253,253,253,0,0,0,0,0,118,253,214,0,129,207,145,0,0,0,241,0,0,253,0,185,238,0,254,253,0,169,254,137,0,29,253,0,160,253,253,0,0,0,170,0,228,246,253,0,0,0,0,159,254,197,252,0,0,0,11,0,0,0,0,0,251,0,253,231,0,0,0,0,0,251,0,254,100,121,188,0,254,114,40,0,0,254,253,253,0,227,253,252,254,253,0,218,253,252,0,128,23,19,55,252,0,231,134,253,0,0,25,117,56,210,0,243,0,0,0
